ID,Group,Prt_Exclude,Sequence,Seq_Exclude,Bag_Origin,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
6862,NT,n,3,n,1.0,"(1, 0.752)","(1, 0.82)","(1, 0.809)","(1, 0.767)","(1, 0.758)","(1, 0.769)","(1, 0.76)","(1, 0.737)","(1, 0.73)","(1, 0.737)","(1, 0.7240000000000001)","(0, 0.713)","(1, 0.76)","(1, 0.76)","(1, 0.7559999999999999)","(1, 0.745)","(1, 0.7170000000000001)","(0, 0.679)","(1, 0.741)","(1, 0.7240000000000001)"
6862,NT,n,4,n,1.0,"(0, 0.358)","(0, 0.332)","(1, 0.33799999999999997)","(1, 0.355)","(1, 0.7340000000000001)","(1, 0.7559999999999999)","(1, 0.7390000000000001)","(1, 0.777)","(1, 0.754)","(1, 0.769)","(0, 0.7170000000000001)","(0, 0.34299999999999997)","(0, 0.332)","(0, 0.298)","(0, 0.298)","(0, 0.306)","(0, 0.5)","(0, 0.302)","(0, 0.278)","(0, 0.28300000000000003)"
6862,NT,n,5,n,1.0,"(0, 0.368)","(1, 0.368)","(1, 0.66)","(1, 0.687)","(1, 0.6920000000000001)","(1, 0.7090000000000001)","(1, 0.732)","(1, 0.722)","(1, 0.737)","(1, 0.7340000000000001)","(1, 0.7559999999999999)","(1, 0.745)","(0, 0.35100000000000003)","(1, 0.345)","(1, 0.743)","(1, 0.752)","(1, 0.7709999999999999)","(1, 0.758)","(1, 0.76)","(1, 0.754)"
6881,NT,n,1,n,1.0,"(1, 0.722)","(1, 0.8370000000000001)","(1, 0.878)","(0, 0.20800000000000002)","(0, 0.293)","(1, 0.79)","(1, 0.904)","(1, 0.835)","(1, 0.784)","(1, 0.79)","(1, 0.893)","(1, 0.899)","(1, 0.88)","(1, 0.934)","(1, 0.872)","(1, 0.775)","(1, 0.833)","(1, 0.899)","(0, 0.223)","(1, 0.897)"
6881,NT,n,2,n,0.0,"(1, 0.88)","(0, 0.20800000000000002)","(1, 0.919)","(0, 0.233)","(0, 0.094)","(0, 0.073)","(0, 0.17300000000000001)","(0, 0.073)","(1, 0.887)","(1, 0.9159999999999999)","(0, 0.17600000000000002)","(0, 0.09)","(0, 0.10099999999999999)","(1, 0.863)","(0, 0.193)","(0, 0.5)","(1, 0.8740000000000001)","(0, 0.111)","(0, 0.099)","(1, 0.867)"
6881,NT,n,3,n,0.0,"(0, 0.261)","(0, 0.188)","(0, 0.12)","(0, 0.139)","(0, 0.259)","(0, 0.182)","(0, 0.21600000000000003)","(0, 0.195)","(0, 0.165)","(0, 0.146)","(0, 0.15)","(0, 0.109)","(1, 0.835)","(0, 0.14300000000000002)","(0, 0.11599999999999999)","(0, 0.28300000000000003)","(1, 0.298)","(0, 0.18600000000000003)","(0, 0.23600000000000002)","(0, 0.20800000000000002)"
6881,NT,n,4,n,0.0,"(0, 0.22899999999999998)","(0, 0.163)","(1, 0.156)","(0, 0.182)","(0, 0.158)","(0, 0.161)","(0, 0.15)","(0, 0.133)","(0, 0.171)","(0, 0.099)","(0, 0.126)","(0, 0.156)","(0, 0.111)","(0, 0.126)","(0, 0.12)","(0, 0.09)","(1, 0.10300000000000001)","(0, 0.126)","(0, 0.128)","(1, 0.14300000000000002)"
6881,NT,n,5,n,0.0,"(1, 0.805)","(0, 0.809)","(0, 0.231)","(0, 0.139)","(0, 0.133)","(1, 0.17800000000000002)","(1, 0.7879999999999999)","(1, 0.8029999999999999)","(1, 0.887)","(1, 0.899)","(1, 0.8270000000000001)","(1, 0.8370000000000001)","(0, 0.893)","(1, 0.833)","(1, 0.8690000000000001)","(1, 0.889)","(0, 0.914)","(1, 0.867)","(1, 0.8759999999999999)","(0, 0.82)"
7147,NT,n,1,n,1.0,"(0, 0.379)","(1, 0.33399999999999996)","(1, 0.6940000000000001)","(1, 0.762)","(1, 0.8740000000000001)","(1, 0.929)","(0, 0.22699999999999998)","(1, 0.792)","(1, 0.852)","(1, 0.895)","(0, 0.325)","(1, 0.782)","(1, 0.809)","(1, 0.833)","(0, 0.7170000000000001)","(1, 0.835)","(1, 0.857)","(0, 0.846)","(1, 0.8690000000000001)","(1, 0.7559999999999999)"
7147,NT,n,2,n,1.0,"(1, 0.37)","(1, 0.769)","(1, 0.7709999999999999)","(1, 0.904)","(1, 0.8240000000000001)","(1, 0.799)","(1, 0.861)","(1, 0.846)","(1, 0.899)","(1, 0.848)","(1, 0.846)","(1, 0.882)","(1, 0.893)","(1, 0.929)","(1, 0.884)","(1, 0.865)","(0, 0.887)","(1, 0.9209999999999999)","(1, 0.897)","(1, 0.88)"
7147,NT,n,3,n,1.0,"(0, 0.22699999999999998)","(1, 0.161)","(1, 0.9490000000000001)","(0, 0.85)","(0, 0.23800000000000002)","(0, 0.21)","(0, 0.156)","(1, 0.122)","(0, 0.10300000000000001)","(1, 0.13699999999999998)","(0, 0.096)","(1, 0.156)","(1, 0.17800000000000002)","(1, 0.20800000000000002)","(1, 0.797)","(1, 0.831)","(1, 0.8370000000000001)","(0, 0.298)","(0, 0.272)","(0, 0.253)"
7147,NT,n,4,n,0.0,"(0, 0.184)","(0, 0.14300000000000002)","(0, 0.126)","(0, 0.096)","(1, 0.201)","(0, 0.19899999999999998)","(0, 0.122)","(0, 0.092)","(0, 0.12)","(0, 0.026000000000000002)","(0, 0.064)","(0, 0.009000000000000001)","(0, 0.12)","(1, 0.032)","(0, 0.032)","(0, 0.034)","(0, 0.034)","(0, 0.054000000000000006)","(0, 0.049)","(0, 0.03)"
7147,NT,n,5,n,1.0,"(1, 0.889)","(1, 0.9079999999999999)","(1, 0.9359999999999999)","(1, 0.9359999999999999)","(0, 0.9059999999999999)","(1, 0.927)","(1, 0.934)","(1, 0.912)","(0, 0.929)","(1, 0.953)","(1, 0.934)","(1, 0.97)","(1, 0.94)","(0, 0.927)","(0, 0.0)","(1, 0.8740000000000001)","(1, 0.9359999999999999)","(1, 0.9590000000000001)","(1, 0.833)","(1, 0.966)"
7166,NT,n,1,n,0.0,"(0, 0.428)","(0, 0.42200000000000004)","(1, 0.433)","(1, 0.5)","(0, 0.39399999999999996)","(0, 0.304)","(0, 0.218)","(0, 0.193)","(0, 0.06)","(0, 0.034)","(0, 0.069)","(0, 0.006)","(0, 0.019)","(0, 0.0)","(1, 0.043)","(0, 0.039)","(0, 0.017)","(0, 0.004)","(0, 0.004)","(0, 0.019)"
7166,NT,n,2,n,0.0,"(0, 0.5)","(0, 0.44299999999999995)","(0, 0.379)","(0, 0.266)","(0, 0.139)","(1, 0.195)","(1, 0.325)","(1, 0.531)","(1, 0.6829999999999999)","(1, 0.722)","(1, 0.809)","(1, 0.8220000000000001)","(1, 0.833)","(1, 0.899)","(1, 0.9229999999999999)","(0, 0.899)","(0, 0.7020000000000001)","(0, 0.5)","(0, 0.281)","(0, 0.161)"
7166,NT,n,3,n,1.0,"(0, 0.5)","(0, 0.42200000000000004)","(1, 0.5)","(1, 0.5)","(1, 0.565)","(1, 0.653)","(1, 0.762)","(1, 0.882)","(1, 0.848)","(1, 0.848)","(1, 0.951)","(1, 0.8740000000000001)","(1, 0.82)","(1, 0.861)","(1, 0.899)","(1, 0.895)","(1, 0.9079999999999999)","(1, 0.889)","(0, 0.8240000000000001)","(1, 0.8690000000000001)"
7166,NT,n,4,n,0.0,"(1, 0.527)","(1, 0.5870000000000001)","(0, 0.531)","(0, 0.52)","(0, 0.428)","(0, 0.315)","(1, 0.33)","(1, 0.321)","(0, 0.33399999999999996)","(1, 0.39)","(0, 0.293)","(1, 0.345)","(0, 0.345)","(0, 0.34)","(0, 0.20800000000000002)","(0, 0.201)","(0, 0.203)","(0, 0.18)","(0, 0.221)","(1, 0.214)"
7166,NT,n,5,n,0.0,"(0, 0.452)","(0, 0.418)","(0, 0.336)","(0, 0.287)","(0, 0.293)","(0, 0.221)","(0, 0.113)","(0, 0.135)","(0, 0.16699999999999998)","(0, 0.156)","(0, 0.158)","(0, 0.163)","(0, 0.163)","(1, 0.17600000000000002)","(0, 0.184)","(0, 0.203)","(0, 0.171)","(0, 0.171)","(0, 0.141)","(0, 0.161)"
7432,NT,n,1,n,1.0,"(1, 0.7490000000000001)","(1, 0.743)","(1, 0.728)","(1, 0.728)","(1, 0.7)","(1, 0.7040000000000001)","(1, 0.687)","(1, 0.298)","(0, 0.685)","(1, 0.591)","(1, 0.715)","(1, 0.368)","(1, 0.24)","(1, 0.304)","(0, 0.33799999999999997)","(1, 0.687)","(1, 0.818)","(1, 0.33)","(0, 0.276)","(0, 0.591)"
7432,NT,n,2,n,0.0,"(1, 0.754)","(0, 0.715)","(0, 0.32799999999999996)","(0, 0.15)","(0, 0.276)","(0, 0.364)","(0, 0.604)","(0, 0.285)","(0, 0.105)","(0, 0.253)","(1, 0.375)","(1, 0.69)","(1, 0.732)","(1, 0.812)","(1, 0.8220000000000001)","(1, 0.792)","(0, 0.591)","(1, 0.653)","(1, 0.7390000000000001)","(1, 0.5)"
7432,NT,n,3,n,1.0,"(1, 0.655)","(1, 0.7040000000000001)","(1, 0.812)","(1, 0.797)","(1, 0.807)","(0, 0.306)","(1, 0.606)","(0, 0.426)","(1, 0.597)","(1, 0.696)","(1, 0.7859999999999999)","(0, 0.41100000000000003)","(1, 0.585)","(0, 0.625)","(0, 0.34299999999999997)","(0, 0.21600000000000003)","(0, 0.14300000000000002)","(1, 0.345)","(1, 0.653)","(0, 0.63)"
7432,NT,n,4,n,1.0,"(1, 0.679)","(1, 0.747)","(0, 0.737)","(1, 0.7240000000000001)","(1, 0.85)","(1, 0.846)","(1, 0.805)","(0, 0.7170000000000001)","(1, 0.578)","(1, 0.696)","(1, 0.8009999999999999)","(0, 0.867)","(1, 0.865)","(1, 0.831)","(1, 0.8220000000000001)","(0, 0.653)","(0, 0.377)","(0, 0.23600000000000002)","(1, 0.14800000000000002)","(0, 0.39399999999999996)"
7432,NT,n,5,n,0.0,"(1, 0.713)","(0, 0.5)","(0, 0.42)","(0, 0.281)","(0, 0.268)","(0, 0.17300000000000001)","(0, 0.113)","(0, 0.135)","(0, 0.13699999999999998)","(0, 0.096)","(0, 0.109)","(0, 0.128)","(0, 0.133)","(0, 0.141)","(1, 0.075)","(0, 0.079)","(1, 0.452)","(0, 0.34)","(0, 0.221)","(0, 0.12)"
7451,NT,n,1,n,1.0,"(1, 0.672)","(1, 0.604)","(1, 0.381)","(1, 0.276)","(1, 0.685)","(1, 0.8390000000000001)","(1, 0.797)","(0, 0.0)","(1, 0.8759999999999999)","(1, 0.743)","(1, 0.22899999999999998)","(1, 0.203)","(1, 0.769)","(1, 0.747)","(1, 0.593)","(1, 0.287)","(0, 0.544)","(0, 0.109)","(1, 0.428)","(0, 0.537)"
7451,NT,n,2,n,0.0,"(0, 0.0)","(0, 0.0)","(0, 0.0)","(0, 0.027999999999999997)","(0, 0.051)","(1, 0.777)","(0, 0.073)","(0, 0.141)","(0, 0.15)","(0, 0.161)","(0, 0.745)","(0, 0.133)","(0, 0.203)","(0, 0.051)","(1, 0.657)","(0, 0.13699999999999998)","(0, 0.255)","(0, 0.565)","(0, 0.33)","(0, 0.34299999999999997)"
7451,NT,n,3,n,0.0,"(0, 0.188)","(1, 0.698)","(0, 0.218)","(0, 0.066)","(0, 0.10300000000000001)","(0, 0.161)","(0, 0.165)","(0, 0.152)","(0, 0.107)","(0, 0.20800000000000002)","(0, 0.201)","(0, 0.146)","(0, 0.627)","(0, 0.191)","(0, 0.201)","(1, 0.726)","(0, 0.124)","(0, 0.565)","(0, 0.084)","(0, 0.15)"
7451,NT,n,4,n,1.0,"(0, 0.109)","(1, 0.529)","(1, 0.5870000000000001)","(1, 0.642)","(0, 0.615)","(0, 0.349)","(1, 0.662)","(1, 0.63)","(1, 0.657)","(0, 0.36)","(1, 0.63)","(1, 0.649)","(1, 0.662)","(1, 0.677)","(1, 0.679)","(1, 0.7070000000000001)","(1, 0.6659999999999999)","(1, 0.677)","(1, 0.46299999999999997)","(1, 0.747)"
7451,NT,n,5,n,1.0,"(1, 0.66)","(1, 0.664)","(1, 0.655)","(1, 0.657)","(1, 0.634)","(1, 0.7020000000000001)","(1, 0.76)","(1, 0.769)","(0, 0.7240000000000001)","(1, 0.685)","(0, 0.6940000000000001)","(1, 0.672)","(1, 0.6809999999999999)","(1, 0.715)","(1, 0.6940000000000001)","(1, 0.764)","(0, 0.6829999999999999)","(0, 0.591)","(0, 0.45)","(1, 0.696)"
